player_id,short_name,primary_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
193747,Koke,CM,61.0,72.0,83.0,78.0,76.0,77.0,85,69,61,83,57,77,84,77,81,81,62,60,68,80,81,82,72,83,75,75,78,80,76,83,67,84,78,79,70,14,12,5,10,13,0.0
242280,L. Ferguson,CM,72.0,78.0,74.0,78.0,72.0,75.0,67,78,76,79,76,78,69,67,76,81,72,72,78,72,73,78,81,77,70,76,85,74,84,76,80,75,67,76,68,6,11,6,14,14,0.0
262881,R. Ríos,CM,81.0,70.0,77.0,82.0,72.0,82.0,74,67,52,80,70,82,73,72,78,83,83,80,84,83,79,78,78,88,79,75,85,68,62,78,53,80,74,79,71,9,10,14,6,10,0.0
217870,G. Di Lorenzo,RB,84.0,72.0,73.0,77.0,79.0,80.0,79,72,72,76,63,76,67,66,72,78,83,85,76,80,74,75,84,90,74,72,79,80,74,68,60,74,79,81,78,8,10,8,10,7,0.0
257534,C. Palmer,CAM,75.0,83.0,87.0,87.0,50.0,65.0,85,82,60,87,70,87,86,81,86,89,76,75,80,88,78,85,71,83,60,85,55,50,87,89,90,89,50,50,40,7,6,10,14,14,0.0
234060,Y. Herrera,CM,65.0,76.0,77.0,79.0,80.0,81.0,67,75,81,83,60,81,65,56,81,82,66,65,71,80,69,82,86,79,81,79,81,80,79,81,60,74,80,81,80,6,7,9,14,8,0.0
261865,Miguel Gutiérrez,LB,81.0,71.0,79.0,81.0,76.0,73.0,84,72,68,82,60,81,83,45,76,82,82,80,82,80,75,76,78,85,66,66,73,77,81,80,62,75,76,78,76,14,10,8,6,10,0.0
220651,Angeliño,LB,69.0,70.0,81.0,80.0,74.0,69.0,86,68,63,82,63,78,83,76,80,83,77,62,84,77,83,82,71,87,56,67,76,75,78,78,55,80,76,75,74,13,6,13,13,13,0.0
266866,Éderson,CM,78.0,72.0,77.0,80.0,80.0,81.0,70,72,65,84,59,81,65,50,82,84,78,78,69,80,66,78,80,89,77,70,80,83,74,80,57,84,80,84,75,14,10,12,13,13,0.0
206511,M. Arnold,CDM,64.0,80.0,79.0,76.0,75.0,75.0,69,74,58,82,84,76,84,84,83,79,63,64,69,81,64,91,70,78,74,87,77,77,75,78,54,79,78,76,72,11,9,11,10,10,0.0
236015,M. Gibbs-White,CAM,75.0,77.0,82.0,84.0,60.0,72.0,80,77,60,84,72,83,81,72,83,85,76,75,83,82,82,79,74,80,68,75,70,60,80,84,75,84,60,60,57,7,7,14,15,11,0.0
222077,M. Locatelli,CDM,63.0,69.0,80.0,76.0,81.0,78.0,73,58,68,85,70,76,73,64,84,81,61,65,65,82,61,79,72,89,71,80,81,81,68,82,75,82,82,85,80,11,12,11,10,15,0.0
233096,D. Dumfries,RB,84.0,70.0,75.0,79.0,79.0,84.0,82,75,85,80,51,80,72,45,74,82,78,88,69,83,60,74,91,88,81,61,84,78,82,67,51,78,79,79,77,10,10,7,13,14,0.0
200458,L. Digne,LB,69.0,68.0,79.0,76.0,77.0,74.0,86,60,73,78,68,76,83,83,73,77,70,68,72,80,78,81,77,80,69,76,76,77,73,75,60,79,77,79,78,6,12,9,6,13,0.0
212242,R. Andrich,CDM,57.0,77.0,76.0,73.0,83.0,81.0,71,74,74,79,70,74,80,76,78,76,59,56,63,82,59,84,80,67,84,85,91,85,68,73,62,75,85,83,77,7,9,10,13,15,0.0
241637,A. Tchouaméni,CDM,71.0,69.0,79.0,78.0,81.0,82.0,68,65,75,85,50,78,76,53,84,81,73,70,72,82,70,78,84,83,82,75,80,83,74,81,55,82,81,83,80,9,8,12,12,7,0.0
215441,S. Guirassy,ST,72.0,88.0,76.0,83.0,45.0,83.0,65,90,88,83,87,83,76,67,72,86,74,71,76,86,77,91,90,84,85,82,76,33,90,79,83,88,42,44,36,11,8,12,12,8,0.0
253727,L. Provod,CAM,76.0,75.0,78.0,78.0,64.0,82.0,78,71,69,79,68,79,75,72,78,79,71,80,73,79,77,82,82,85,85,80,73,67,78,77,69,79,62,64,63,14,5,10,7,15,0.0
220502,M. Zaccagni,LM,88.0,78.0,77.0,87.0,57.0,66.0,75,79,66,80,74,88,70,71,77,87,90,87,92,83,83,78,77,81,59,76,61,58,80,79,72,83,55,58,52,13,16,14,8,7,0.0
208461,M. de Roon,CM,61.0,74.0,77.0,76.0,83.0,80.0,70,70,75,85,65,77,61,54,84,81,53,67,59,78,69,79,74,90,73,78,86,83,70,74,80,83,82,88,79,14,15,7,12,12,0.0
215449,R. Skov,LB,75.0,77.0,77.0,75.0,67.0,69.0,85,72,57,76,73,75,87,86,72,76,77,74,75,75,72,87,73,66,68,82,72,68,71,70,80,71,69,69,67,15,16,15,13,11,0.0
235944,Brais Méndez,CM,70.0,80.0,82.0,81.0,65.0,73.0,79,82,71,84,69,83,77,78,82,84,72,69,75,82,56,81,80,71,73,80,74,62,81,84,76,80,63,69,61,10,5,10,12,8,0.0
223697,R. Gosens,LB,72.0,74.0,73.0,76.0,77.0,77.0,76,78,82,77,69,76,69,58,75,78,76,69,71,79,67,76,87,86,71,68,80,77,80,67,55,77,74,78,80,7,16,15,16,10,0.0
226271,Fabián Ruiz,CM,61.0,77.0,80.0,81.0,75.0,72.0,72,76,68,85,67,82,75,61,83,86,61,61,66,85,67,78,70,84,67,82,68,79,84,84,67,82,71,79,75,16,11,7,13,13,0.0
234741,G. Hamer,LM,70.0,72.0,79.0,76.0,72.0,76.0,78,70,68,79,68,73,80,77,79,77,73,68,78,78,86,77,76,81,70,77,86,72,72,80,60,73,71,74,70,12,7,7,9,10,0.0
220697,J. Maddison,CM,67.0,81.0,86.0,85.0,58.0,64.0,84,80,35,86,77,86,86,87,86,87,70,65,82,80,82,83,56,78,56,82,70,58,83,87,77,87,61,68,45,11,14,14,12,14,0.0
190765,P. Groß,CDM,48.0,75.0,84.0,79.0,72.0,76.0,86,72,57,84,70,78,85,78,84,83,46,50,68,85,71,80,64,83,73,75,78,70,81,84,73,84,77,73,69,8,15,15,16,11,0.0
183512,Yuri Berchiche,LB,79.0,68.0,74.0,75.0,77.0,82.0,77,61,73,77,65,72,80,55,72,76,81,77,74,80,81,82,88,79,81,76,85,77,62,71,59,78,77,78,73,12,13,9,8,11,0.0
209889,R. Guerreiro,LB,69.0,78.0,85.0,88.0,74.0,54.0,85,78,42,88,79,87,85,78,77,89,76,63,90,84,90,79,49,72,49,83,44,84,79,86,54,85,75,76,76,12,6,8,11,8,0.0
225375,K. Laimer,RB,82.0,69.0,76.0,75.0,81.0,76.0,76,69,67,81,60,74,70,47,78,75,82,82,76,84,77,74,78,79,69,68,88,80,73,76,54,79,86,81,79,9,12,12,13,12,0.0
189332,Jordi Alba,LB,82.0,69.0,78.0,80.0,70.0,68.0,79,73,69,80,75,79,82,63,79,80,84,81,83,76,84,64,76,84,58,66,73,75,77,75,59,78,67,71,69,13,15,13,6,13,0.0
247972,D. Olaru,CM,81.0,75.0,73.0,75.0,66.0,80.0,72,74,63,74,65,72,74,73,73,75,80,81,88,72,89,81,81,85,76,73,85,66,72,73,71,72,65,68,64,12,10,7,12,15,0.0
260247,M. Rogers,CAM,77.0,77.0,79.0,84.0,67.0,79.0,75,80,64,82,74,86,76,55,78,84,74,79,80,82,74,76,79,83,80,75,70,68,81,83,60,85,68,72,49,7,8,13,11,14,0.0
208418,Y. Carrasco,LW,87.0,80.0,77.0,85.0,58.0,67.0,79,77,56,77,73,88,86,80,72,83,86,87,87,76,70,84,74,76,63,83,65,57,77,77,79,82,54,63,61,9,11,9,10,10,0.0
271421,D. Doué,RW,83.0,80.0,77.0,90.0,55.0,74.0,74,78,46,81,68,91,82,68,74,89,85,82,88,85,87,86,75,80,77,83,61,59,81,78,71,89,52,60,52,9,12,7,5,13,0.0
228093,M. Thuram,ST,86.0,83.0,76.0,82.0,50.0,80.0,76,85,84,80,81,85,73,58,70,81,84,88,78,84,61,84,91,83,79,79,75,50,86,78,70,78,44,48,42,11,13,14,9,15,0.0
236703,D. Raum,LB,86.0,61.0,80.0,79.0,74.0,78.0,88,59,62,78,55,79,85,70,77,79,86,86,77,78,77,64,81,89,75,66,72,74,71,79,49,78,74,76,81,11,8,14,12,6,0.0
241651,V. Gyökeres,ST,90.0,86.0,73.0,81.0,36.0,91.0,72,88,81,78,77,80,72,71,58,83,88,92,82,87,72,88,95,93,91,80,87,28,88,79,88,85,34,34,16,10,13,11,14,8,0.0
259913,G. Sudakov,CAM,81.0,77.0,78.0,81.0,60.0,72.0,75,76,68,79,69,83,77,68,80,81,82,80,80,78,77,79,79,80,68,80,68,58,80,81,78,73,61,58,57,13,9,13,12,9,0.0
212523,Anderson Talisca,CAM,76.0,86.0,80.0,81.0,45.0,74.0,78,85,80,80,84,82,89,88,79,85,78,75,79,78,58,88,80,73,75,88,72,41,82,77,80,77,38,45,38,13,11,13,12,10,0.0
272500,C. Baleba,CDM,74.0,70.0,75.0,80.0,79.0,79.0,65,63,67,81,67,82,75,50,80,80,75,74,75,80,77,85,80,81,79,75,78,83,67,76,50,80,76,82,79,11,6,8,14,13,0.0
212207,N. Stanciu,CM,76.0,74.0,79.0,78.0,62.0,71.0,76,72,66,79,70,75,81,82,80,78,79,74,90,75,89,77,75,91,62,77,69,60,73,78,68,78,62,62,58,14,7,13,10,12,0.0
245367,X. Simons,CAM,77.0,77.0,80.0,87.0,61.0,70.0,74,79,60,84,62,87,82,65,79,86,83,72,90,85,87,78,68,82,62,81,76,65,79,85,61,81,60,62,56,9,11,5,8,10,0.0
201389,C. Biraghi,LB,72.0,69.0,78.0,76.0,76.0,71.0,85,58,70,77,54,76,82,88,75,78,73,71,71,77,70,82,75,76,66,80,75,77,73,72,75,82,78,76,74,12,6,14,10,7,0.0
199503,G. Xhaka,CDM,47.0,75.0,85.0,74.0,78.0,82.0,77,67,72,89,55,73,80,78,90,82,40,53,51,86,61,89,70,84,78,84,90,77,76,85,65,84,80,79,75,7,8,11,7,13,0.0
211110,P. Dybala,CAM,80.0,85.0,84.0,87.0,41.0,64.0,82,85,65,84,92,87,89,87,79,88,84,76,88,86,87,84,76,76,63,86,48,42,83,88,88,89,32,42,39,5,4,4,5,8,0.0
227796,C. Pulisic,RW,88.0,82.0,80.0,86.0,46.0,65.0,80,85,50,81,76,86,84,75,75,86,90,86,88,85,81,81,70,76,57,80,70,40,84,80,80,83,50,42,50,8,12,13,16,14,0.0
204539,L. Advíncula,RB,92.0,69.0,70.0,74.0,68.0,86.0,70,65,62,72,59,74,76,63,67,72,91,92,82,71,80,77,90,91,88,74,75,68,74,67,64,62,69,68,67,11,12,13,15,11,0.0
208722,S. Mané,LM,82.0,81.0,78.0,85.0,44.0,75.0,77,81,78,81,75,84,77,69,71,85,81,83,86,84,89,85,86,80,72,77,75,35,83,82,75,83,42,42,38,10,10,15,7,14,0.0
216201,Iñaki Williams,RM,94.0,81.0,74.0,80.0,45.0,84.0,78,82,80,76,79,83,80,58,65,80,93,94,78,83,62,86,95,88,84,76,76,30,85,76,68,78,42,48,38,14,15,14,10,13,0.0
256688,C. Puertas,CAM,74.0,75.0,79.0,79.0,69.0,76.0,80,73,47,79,65,81,74,82,73,80,75,73,77,74,74,78,69,80,73,78,80,70,73,84,77,75,72,74,67,11,9,8,12,7,0.0
239093,J. Clauss,RB,85.0,69.0,76.0,78.0,73.0,69.0,84,68,62,76,56,76,77,76,67,79,81,88,83,82,77,77,75,82,63,68,67,74,75,75,52,77,72,76,74,15,14,15,8,15,0.0
260908,M. Kerkez,LB,87.0,59.0,75.0,78.0,77.0,80.0,81,53,60,77,53,77,77,52,68,77,88,87,83,78,84,80,74,90,75,53,83,78,76,76,50,76,78,80,83,8,13,10,13,13,0.0
250723,K. Koné,CM,74.0,74.0,75.0,81.0,74.0,82.0,70,71,68,80,55,82,70,53,76,83,77,72,79,79,72,86,83,82,82,76,82,76,75,75,54,75,69,79,71,11,10,11,9,10,0.0
244309,T. Teuma,CAM,67.0,77.0,77.0,76.0,72.0,75.0,78,72,51,78,76,75,79,76,77,78,69,66,70,71,76,85,68,76,73,80,80,74,74,75,82,80,74,75,74,8,10,12,6,9,0.0
259694,Mingueza,RB,80.0,66.0,77.0,77.0,76.0,76.0,79,62,75,79,53,77,78,70,76,79,78,82,75,80,62,73,84,82,73,70,75,77,75,76,55,77,76,76,75,9,10,15,8,13,0.0
200104,H. Son,LW,84.0,84.0,81.0,83.0,42.0,73.0,81,84,72,83,83,84,87,74,72,85,85,83,79,85,74,88,82,87,69,81,62,39,85,83,75,86,45,34,33,11,13,13,6,10,0.0
215914,N. Kanté,CDM,77.0,65.0,73.0,80.0,85.0,79.0,68,64,54,79,56,78,49,49,77,80,80,74,78,85,93,71,74,89,72,65,85,88,72,75,54,82,88,90,85,15,12,10,7,10,0.0
188377,K. Walker,RB,80.0,64.0,75.0,76.0,77.0,78.0,76,51,72,78,57,78,76,71,78,78,78,81,66,78,66,87,85,72,77,69,84,77,68,69,63,75,75,79,80,12,6,16,15,8,0.0
189513,Parejo,CM,39.0,80.0,87.0,78.0,74.0,67.0,86,78,63,87,72,77,88,90,85,85,40,38,58,75,74,80,61,68,67,85,65,79,77,90,86,85,76,74,73,5,9,12,14,8,0.0
240734,M. O'Riley,CAM,68.0,78.0,79.0,76.0,67.0,73.0,74,77,66,81,74,76,78,74,79,78,67,68,70,79,78,81,74,78,72,76,71,67,78,81,77,79,66,70,65,14,12,5,13,6,0.0
241084,L. Díaz,LM,88.0,81.0,76.0,87.0,45.0,75.0,76,83,71,77,81,89,77,58,72,87,88,88,88,83,79,85,83,87,69,75,75,38,84,79,63,82,41,47,38,10,13,13,14,14,0.0
225309,N. Amiri,CM,65.0,79.0,82.0,82.0,62.0,72.0,79,77,42,82,70,83,81,79,80,82,76,56,83,83,80,83,65,78,68,84,74,69,82,85,67,81,67,65,44,12,12,14,12,10,0.0
207410,M. Kovačić,CM,67.0,74.0,81.0,83.0,73.0,72.0,73,68,42,86,76,84,78,70,84,85,70,64,76,84,75,81,62,77,68,85,77,77,76,82,59,84,75,77,79,9,5,6,7,7,0.0
236657,F. Ugrinić,CM,77.0,73.0,74.0,75.0,69.0,85.0,72,70,60,78,64,75,74,70,73,76,76,78,75,69,81,82,83,90,87,75,75,69,72,73,64,71,69,70,70,8,10,15,8,13,0.0
224574,O. Pineda,CAM,81.0,74.0,72.0,81.0,68.0,69.0,73,73,66,73,70,81,70,56,73,80,82,81,88,78,88,76,74,84,58,74,76,68,74,73,75,70,68,68,67,15,14,7,10,10,0.0
207439,L. Paredes,CM,62.0,70.0,82.0,79.0,72.0,74.0,77,60,56,84,71,78,83,78,84,84,62,62,68,71,75,86,67,73,70,72,88,77,62,81,85,82,70,76,75,9,14,6,9,10,0.0
237692,P. Foden,RW,81.0,81.0,82.0,89.0,57.0,57.0,80,82,47,82,59,89,88,74,81,89,83,79,92,82,92,89,59,83,41,81,64,59,83,83,64,85,60,59,47,8,15,6,10,13,0.0
253124,Matheus Nunes,RB,85.0,70.0,76.0,79.0,73.0,76.0,73,69,53,80,59,79,74,58,79,80,78,91,78,78,71,77,74,79,74,68,76,78,75,77,62,75,74,75,74,13,10,12,12,13,0.0
186942,İ. Gündoğan,CM,54.0,79.0,83.0,80.0,74.0,67.0,77,79,50,85,75,81,84,80,85,84,54,54,65,84,74,81,60,67,66,79,70,78,78,83,79,84,77,78,67,11,14,5,5,13,0.0
270673,W. Zaïre-Emery,CM,79.0,68.0,76.0,79.0,75.0,79.0,68,66,66,82,49,78,66,53,81,81,80,78,74,79,84,76,80,88,75,69,76,79,76,79,59,78,71,80,73,14,11,7,8,15,0.0
242201,Luis Milla,CM,69.0,72.0,80.0,76.0,75.0,73.0,76,70,49,82,56,75,76,78,81,78,72,67,68,79,77,76,66,82,68,75,75,81,77,79,75,81,78,79,72,12,13,8,10,10,0.0
210602,S. Al Dawsari,LM,87.0,75.0,75.0,84.0,57.0,81.0,71,75,51,79,79,86,68,60,72,82,88,87,85,81,89,77,71,90,77,75,81,50,79,78,62,83,65,57,49,7,12,13,14,10,0.0
258775,L. Sučić,CM,76.0,76.0,78.0,77.0,68.0,72.0,75,73,62,80,72,79,77,74,78,79,80,73,73,76,65,84,78,77,72,77,65,73,78,78,65,77,65,70,67,15,12,10,11,7,0.0
231969,R. Malinovskyi,CM,66.0,78.0,79.0,76.0,63.0,73.0,79,74,73,78,70,78,85,86,76,78,68,65,68,74,72,84,79,68,74,84,76,66,76,78,84,74,55,69,50,6,6,12,15,13,0.0
242516,C. Gakpo,LM,83.0,82.0,80.0,83.0,47.0,74.0,83,81,81,81,78,86,82,76,75,85,85,82,75,83,67,88,89,76,75,83,63,45,83,81,68,83,42,48,31,15,11,7,9,5,0.0
241811,Sergio Gómez,LM,73.0,74.0,80.0,79.0,71.0,65.0,81,73,47,81,69,79,78,76,76,79,76,70,82,75,83,77,64,78,58,75,68,75,75,80,78,76,72,74,72,11,7,9,11,10,0.0
244374,M. Shaparenko,CM,79.0,71.0,79.0,79.0,68.0,71.0,73,69,56,82,62,81,75,73,83,77,81,78,82,79,75,74,73,77,65,75,78,71,74,81,62,74,69,69,67,13,6,12,14,13,0.0
273018,Andrey Santos,CM,74.0,69.0,74.0,78.0,77.0,80.0,56,69,81,82,53,77,68,52,79,80,77,71,77,79,69,73,88,91,75,72,78,78,77,79,54,80,69,81,81,5,10,15,12,8,0.0
259516,Johnny Cardoso,CDM,72.0,67.0,76.0,78.0,80.0,77.0,65,63,75,82,62,77,69,66,81,82,74,71,78,77,57,74,83,77,77,68,75,82,74,76,62,75,78,81,79,10,14,8,12,7,0.0
221697,O. Watkins,ST,77.0,83.0,73.0,80.0,50.0,80.0,67,85,85,79,84,81,74,63,64,79,77,77,78,85,70,84,89,88,76,76,76,55,87,77,74,77,45,46,36,14,14,14,6,10,0.0
247827,M. Olise,RM,78.0,80.0,84.0,87.0,50.0,66.0,79,83,36,86,71,88,82,81,79,86,83,73,90,86,85,78,62,85,57,80,66,55,84,88,72,84,44,58,49,9,11,9,10,10,0.0
216150,D. Zappacosta,LM,76.0,73.0,77.0,77.0,76.0,69.0,84,71,69,79,69,79,78,59,75,78,78,74,71,76,69,79,75,80,61,75,75,77,79,70,59,74,75,78,78,11,9,8,6,11,0.0
183711,J. Henderson,CDM,65.0,71.0,80.0,74.0,75.0,77.0,81,69,63,81,70,74,80,70,83,78,62,67,62,79,65,77,74,77,77,72,80,78,75,78,67,78,77,76,74,7,13,7,9,13,0.0
248148,Zubimendi,CDM,66.0,68.0,79.0,79.0,80.0,73.0,70,69,65,83,70,77,73,56,83,83,67,66,74,84,75,65,71,85,67,73,74,83,79,83,45,83,81,82,79,7,6,12,14,13,0.0
258966,A. Cambiaso,LB,78.0,70.0,77.0,79.0,75.0,70.0,79,68,62,79,72,80,76,60,75,80,79,78,78,78,71,75,75,76,66,75,71,74,78,79,46,78,76,79,76,13,7,7,13,13,0.0
216267,A. Robertson,LB,74.0,61.0,80.0,77.0,79.0,75.0,86,55,70,80,32,76,82,71,75,79,75,74,75,81,74,76,76,81,67,65,85,80,76,79,55,81,78,80,81,11,8,10,7,14,0.0
228618,F. Mendy,LB,85.0,64.0,74.0,75.0,78.0,84.0,74,63,70,77,50,74,72,45,75,74,84,85,78,80,79,69,87,85,84,64,80,79,76,74,49,76,76,80,79,7,16,9,10,9,0.0
237646,D. Muñoz,RB,75.0,69.0,72.0,76.0,79.0,81.0,77,72,78,77,73,76,66,34,72,77,76,74,74,80,78,77,85,88,74,52,88,77,76,69,58,76,75,82,82,7,14,12,7,6,0.0
224196,R. Bensebaini,LB,73.0,70.0,70.0,77.0,78.0,79.0,73,72,82,76,57,78,67,62,68,82,72,73,67,75,67,70,88,77,78,65,82,74,66,63,85,74,73,80,87,6,13,14,7,14,0.0
237520,M. Camara,CM,74.0,74.0,72.0,73.0,75.0,83.0,69,73,81,76,67,74,71,55,75,72,72,76,73,65,72,84,92,81,82,72,85,74,75,72,54,71,75,75,72,11,11,9,11,7,0.0
210406,P. Zieliński,CM,76.0,76.0,80.0,82.0,70.0,59.0,73,74,52,84,75,82,80,65,81,84,78,75,82,81,79,79,66,65,56,82,58,74,76,84,62,82,69,75,72,12,9,12,11,6,0.0
235794,E. Eze,CAM,74.0,80.0,81.0,87.0,50.0,68.0,76,79,56,83,79,87,82,77,78,87,73,75,87,82,89,81,71,76,68,82,58,52,80,83,76,87,40,58,42,10,12,9,14,10,0.0
240243,Matheus Cunha,CAM,77.0,85.0,79.0,84.0,44.0,75.0,79,85,68,81,78,85,83,70,75,87,78,76,76,82,74,87,79,82,73,88,72,42,80,81,76,83,43,41,39,8,7,13,13,11,0.0
267430,N. Deossa,CM,75.0,76.0,72.0,74.0,72.0,80.0,67,69,69,77,63,74,73,61,73,74,75,75,71,73,75,88,81,87,77,84,79,73,72,71,66,72,69,75,71,9,8,14,8,11,0.0
247103,D. Hancko,CB,77.0,66.0,73.0,74.0,82.0,82.0,66,63,82,80,42,73,60,72,76,78,76,77,73,84,55,76,85,74,87,68,77,80,69,68,69,77,83,82,83,14,12,6,7,14,0.0
197781,Isco,CAM,66.0,79.0,85.0,85.0,59.0,60.0,84,80,55,86,71,86,85,76,83,86,67,65,84,80,84,78,63,67,55,79,63,61,85,88,78,87,58,62,51,10,8,12,15,6,0.0
191740,Ander Herrera,CDM,59.0,71.0,76.0,77.0,77.0,74.0,76,68,63,76,70,77,79,64,78,78,65,54,72,75,78,76,70,78,69,72,80,80,76,78,74,83,80,77,75,9,12,15,9,8,0.0
205214,Z. Tripić,RW,84.0,76.0,74.0,75.0,56.0,83.0,76,73,59,73,74,76,75,70,71,75,83,84,76,68,70,81,82,86,80,76,88,54,76,75,81,79,60,53,55,10,8,15,16,11,0.0
222737,Malcom,CAM,89.0,78.0,79.0,84.0,43.0,73.0,78,77,67,80,75,84,82,78,75,84,92,87,90,79,92,80,84,88,73,78,53,26,81,80,70,77,51,45,27,8,14,15,7,9,0.0
235537,E. Sánchez,CM,74.0,75.0,77.0,73.0,75.0,72.0,68,72,63,82,54,72,70,65,80,74,73,74,80,70,75,83,74,82,69,82,68,80,75,81,65,72,80,73,70,12,12,12,12,7,0.0
255001,N. Rovella,CDM,76.0,63.0,77.0,78.0,75.0,71.0,67,52,62,82,68,78,74,71,80,80,75,77,79,77,77,72,72,85,62,76,78,78,68,79,60,74,76,77,76,9,12,11,9,10,0.0
255009,K. Taylor,CM,73.0,77.0,78.0,78.0,67.0,74.0,76,79,60,80,65,78,75,71,78,79,78,69,77,78,76,76,68,83,70,74,73,69,80,77,74,78,69,67,66,9,12,10,6,7,0.0
230481,Ronaldo Cabrais,CAM,88.0,77.0,83.0,84.0,35.0,72.0,83,74,64,83,76,85,86,78,82,83,90,87,86,84,71,82,80,88,68,78,62,40,82,83,77,81,24,35,33,12,12,13,15,13,0.0
268683,M. Folorunsho,CAM,73.0,76.0,73.0,74.0,71.0,76.0,63,71,73,77,80,74,66,70,75,77,70,75,71,76,60,84,81,75,76,77,78,71,78,75,70,74,69,72,69,14,12,10,12,8,0.0
213884,R. Christie,CDM,69.0,70.0,77.0,78.0,74.0,76.0,72,68,53,80,50,77,75,70,79,77,73,66,78,80,80,77,69,85,69,70,82,81,74,77,73,79,74,76,74,13,9,12,7,8,0.0
226456,Fornals,CDM,65.0,75.0,80.0,80.0,73.0,71.0,80,76,50,80,70,79,74,70,80,83,66,65,75,78,73,76,64,81,66,75,74,75,78,84,55,82,75,77,75,9,11,12,7,15,0.0
208618,Lucas Vázquez,RB,76.0,74.0,80.0,79.0,70.0,67.0,83,73,58,80,58,80,83,71,76,79,74,77,75,78,82,80,67,83,56,76,72,74,80,79,56,75,72,69,67,9,16,9,9,7,0.0
245235,A. Bah,RB,90.0,65.0,72.0,75.0,73.0,81.0,75,59,71,71,54,75,75,64,70,74,88,91,77,76,70,81,82,84,78,65,84,75,72,75,51,76,72,74,73,6,12,12,9,13,0.0
225663,A. Golovin,LM,73.0,76.0,79.0,82.0,61.0,66.0,76,74,46,80,72,82,82,81,75,83,73,73,85,77,77,78,61,79,56,84,76,71,77,80,60,80,45,72,66,12,14,14,10,16,0.0
230183,Gerson Armão,LB,79.0,67.0,71.0,71.0,74.0,79.0,76,54,77,77,71,71,81,77,67,72,77,80,68,72,58,84,83,89,67,77,94,67,57,56,77,77,74,77,75,9,16,8,8,10,0.0
212091,Rodinei,RB,81.0,66.0,73.0,79.0,74.0,77.0,81,67,68,77,61,80,80,48,69,81,80,82,76,77,77,67,81,84,74,58,76,72,75,65,75,65,75,75,73,11,7,10,13,11,0.0
216435,S. Lobotka,CM,71.0,69.0,80.0,82.0,76.0,71.0,75,68,45,85,43,81,75,55,85,85,76,67,75,81,85,69,65,88,61,77,76,80,76,82,56,77,78,81,75,10,7,16,13,14,0.0
229261,D. Zakaria,CDM,80.0,67.0,74.0,77.0,80.0,85.0,68,64,78,82,46,78,63,46,79,80,72,86,67,80,61,80,89,80,87,69,87,79,65,74,48,82,81,82,78,12,12,7,13,11,0.0
232244,S. Ascacíbar,CDM,78.0,73.0,72.0,75.0,74.0,74.0,63,74,62,79,69,71,57,55,74,76,82,74,81,77,83,77,82,91,60,72,87,71,77,76,58,80,75,78,78,6,10,5,14,9,0.0
241508,M. Damsgaard,CAM,68.0,73.0,82.0,81.0,66.0,67.0,79,74,52,83,68,81,82,78,82,80,70,66,82,80,86,72,65,78,62,74,68,69,78,84,64,81,60,74,64,6,10,14,11,7,0.0
225126,E. Skhiri,CDM,64.0,73.0,74.0,75.0,80.0,74.0,67,76,75,78,60,75,72,55,81,74,65,64,74,83,64,75,76,83,69,72,77,84,75,72,58,80,82,79,73,15,14,8,14,14,0.0
210047,F. Schär,CB,51.0,68.0,76.0,73.0,84.0,80.0,67,60,82,80,64,74,65,69,83,78,50,51,53,83,64,80,80,78,80,74,80,85,64,79,78,82,85,84,80,8,9,11,10,15,0.0
247819,N. Schlotterbeck,CB,74.0,60.0,75.0,73.0,85.0,82.0,70,51,84,78,56,74,67,55,86,71,77,72,68,84,64,81,91,74,85,67,84,83,58,72,38,78,85,87,87,8,10,8,14,13,0.0
158023,L. Messi,RW,78.0,85.0,85.0,90.0,33.0,64.0,80,84,60,85,89,89,90,93,84,94,84,73,84,80,89,84,70,70,68,87,44,40,86,87,75,92,20,35,24,6,11,15,14,8,0.0
193352,R. Rodríguez,LB,66.0,69.0,78.0,74.0,70.0,72.0,82,58,60,75,66,76,82,84,78,76,67,66,63,74,70,84,72,74,71,77,72,70,70,75,80,77,68,74,72,14,13,14,14,11,0.0
226162,E. Buendía,CAM,66.0,74.0,78.0,81.0,66.0,66.0,78,74,75,80,68,81,81,74,75,80,74,60,84,74,90,77,77,60,61,75,83,60,75,78,62,77,67,68,61,11,10,13,7,9,0.0
176580,L. Suárez,ST,53.0,82.0,74.0,76.0,41.0,75.0,71,82,82,73,85,75,80,79,70,79,52,54,66,83,71,83,75,53,81,80,87,35,84,80,81,86,35,38,35,27,25,31,33,37,0.0
242964,A. Gordon,LW,91.0,79.0,78.0,83.0,50.0,72.0,81,81,59,79,74,85,82,74,66,83,89,92,78,83,71,78,75,87,61,76,80,40,82,81,70,81,49,56,48,5,6,14,7,8,0.0
